date,close,open,high,low,volume,change
2017年8月3日,477.22,483.68,486.85,475.63,3180000.0,-0.0116
2017年8月4日,473.64,477.0,478.98,472.6,1870000.0,-0.0075
2017年8月7日,481.56,472.5,482.4,471.13,2310000.0,0.0167
2017年8月8日,482.58,482.0,484.22,479.5,1610000.0,0.0021
2017年8月9日,490.85,484.84,492.98,482.03,4179999.9999999995,0.0171
2017年8月10日,491.63,491.09,499.6,489.0,3540000.0,0.0016
2017年8月11日,484.06,489.0,496.55,483.48,3660000.0,-0.0154
2017年8月14日,499.83,485.21,500.1,485.21,3930000.0,0.0326
2017年8月15日,495.97,500.11,501.1,495.01,2720000.0,-0.0077
2017年8月16日,496.49,498.0,498.8,493.0,1860000.0,0.001
2017年8月17日,492.69,497.6,497.6,489.8,2580000.0,-0.0077
2017年8月18日,489.65,492.8,494.44,488.0,2390000.0,-0.0062
2017年8月21日,489.73,488.0,494.4,486.94,2350000.0,0.0002
2017年8月22日,487.22,487.4,489.48,476.0,4250000.0,-0.0051
2017年8月23日,494.01,485.45,494.63,484.32,2720000.0,0.0139
2017年8月24日,492.81,493.99,496.4,492.02,1820000.0,-0.0024
2017年8月25日,492.99,493.45,494.25,489.32,1730000.0,0.0004
2017年8月28日,492.04,493.0,497.29,491.03,2900000.0,-0.0019
2017年8月29日,489.44,493.02,494.88,488.01,2520000.0,-0.0053
2017年8月30日,492.97,489.7,493.75,489.16,1850000.0,0.0072
2017年8月31日,491.15,494.04,494.88,489.8,1870000.0,-0.0037
2017年9月1日,495.18,490.2,496.28,490.03,3150000.0,0.008199999999999999
2017年9月4日,492.42,495.18,496.66,491.27,1890000.0,-0.005600000000000001
2017年9月5日,489.99,492.88,493.99,489.5,2260000.0,-0.0049
2017年9月6日,484.98,490.0,492.77,484.84,3300000.0,-0.0102
2017年9月7日,481.27,485.31,486.9,480.06,3330000.0,-0.0076
2017年9月8日,474.37,478.25,480.5,474.0,4120000.0,-0.0143
2017年9月11日,478.32,471.09,482.22,469.98,4540000.0,0.0083
2017年9月12日,484.91,479.5,486.0,478.4,3430000.0,0.0138
2017年9月13日,491.63,485.0,492.2,481.38,3310000.0,0.0139
2017年9月14日,490.71,492.99,494.03,488.99,1940000.0,-0.0019
2017年9月15日,489.84,492.5,492.5,488.0,1600000.0,-0.0018
2017年9月18日,498.97,490.14,500.5,490.14,4220000.0,0.018600000000000002
2017年9月19日,496.95,500.3,502.5,496.01,2310000.0,-0.004
2017年9月20日,496.2,496.9,500.02,496.0,1730000.0,-0.0015
2017年9月21日,498.77,495.94,500.58,492.88,1940000.0,0.0052
2017年9月22日,499.93,496.9,500.18,495.8,1630000.0,0.0023
2017年9月25日,507.24,500.31,508.2,500.3,3270000.0,0.0146
2017年9月26日,509.29,506.69,510.0,503.6,2550000.0,0.004
2017年9月27日,508.21,508.92,511.03,506.07,1670000.0,-0.0021
2017年9月28日,518.46,507.2,520.2,507.15,2600000.0,0.0202
2017年9月29日,517.64,516.0,525.88,515.5,2240000.0,-0.0016
2017年10月9日,527.77,524.54,535.55,520.1,3490000.0,0.0196
2017年10月10日,540.06,527.05,540.49,527.01,3100000.0,0.0233
2017年10月11日,545.54,538.1,551.25,538.1,3340000.0,0.0101
2017年10月12日,544.09,545.0,547.5,540.18,1960000.0,-0.0027
2017年10月13日,556.15,545.0,556.6,542.01,2790000.0,0.0222
2017年10月16日,560.69,559.99,566.66,555.87,2990000.0,0.008199999999999999
2017年10月17日,556.73,560.97,560.97,554.0,2100000.0,-0.0070999999999999995
2017年10月18日,560.72,554.2,562.59,554.2,1920000.0,0.0072
2017年10月19日,582.6,561.0,585.15,560.72,4070000.0000000005,0.039
2017年10月20日,574.33,581.0,581.0,571.76,3150000.0,-0.014199999999999999
2017年10月23日,573.41,574.92,580.5,568.0,2380000.0,-0.0016
2017年10月24日,567.33,572.0,573.8,563.61,3130000.0,-0.0106
2017年10月25日,565.67,569.75,571.68,562.06,2510000.0,-0.0029
2017年10月26日,605.09,605.0,613.0,591.91,11540000.0,0.0697
2017年10月27日,649.63,602.11,655.0,600.03,8440000.0,0.0736
2017年10月30日,622.08,643.05,644.0,621.0,8100000.0,-0.0424
2017年10月31日,618.03,622.01,627.6,611.88,5190000.0,-0.006500000000000001
2017年11月1日,623.01,620.88,631.54,619.22,4340000.0,0.008100000000000001
2017年11月2日,626.92,626.95,629.78,621.0,3420000.0,0.0063
2017年11月3日,639.17,628.65,643.44,628.65,4820000.0,0.0195
2017年11月6日,653.06,641.5,657.62,640.2,4850000.0,0.0217
2017年11月7日,642.07,650.58,657.15,638.18,5560000.0,-0.0168
2017年11月8日,650.38,642.33,654.5,642.33,4400000.0,0.0129
2017年11月9日,650.07,648.0,654.15,644.61,3360000.0,-0.0005
2017年11月10日,677.95,650.43,683.4,650.43,7410000.0,0.0429
2017年11月13日,687.88,680.0,692.78,675.8,4990000.0,0.0146
2017年11月14日,678.75,687.14,687.22,677.35,4640000.0,-0.013300000000000001
2017年11月15日,688.08,678.75,689.99,674.0,4500000.0,0.0137
2017年11月16日,719.11,686.01,719.96,686.01,6070000.0,0.0451
2017年11月17日,690.25,696.0,709.0,677.77,12390000.0,-0.0401
2017年11月20日,679.15,676.8,685.6,660.0,8830000.0,-0.0161
2017年11月21日,677.25,669.0,688.8,662.02,9600000.0,-0.0028000000000000004
2017年11月22日,650.52,677.0,688.0,650.0,12850000.0,-0.0395
2017年11月23日,633.73,642.0,646.0,630.22,10960000.0,-0.0258
2017年11月24日,630.04,635.9,642.5,622.23,7650000.0,-0.0058
2017年11月27日,621.29,634.0,636.33,613.01,6350000.0,-0.0139
2017年11月28日,648.23,625.06,648.88,624.0,7030000.0,0.0434
2017年11月29日,638.12,649.94,651.97,634.01,4680000.0,-0.015600000000000001
2017年11月30日,631.0,635.51,648.48,626.0,3800000.0,-0.011200000000000002
2017年12月1日,622.35,638.01,638.99,620.13,4720000.0,-0.0137
2017年12月4日,637.79,623.95,644.1,616.72,5430000.0,0.0248
2017年12月5日,632.96,634.0,647.4,630.13,4750000.0,-0.0076
2017年12月6日,625.01,631.5,644.1,620.0,5820000.0,-0.0126
2017年12月7日,616.69,624.95,624.99,615.26,5100000.0,-0.013300000000000001
2017年12月8日,627.28,615.42,628.85,615.42,4550000.0,0.0172
2017年12月11日,650.99,631.0,651.95,631.0,7280000.0,0.0378
2017年12月12日,651.32,658.7,658.77,651.02,4790000.0,0.0005
2017年12月13日,668.21,654.99,670.0,650.72,4850000.0,0.0259
2017年12月14日,664.55,669.98,671.3,660.5,3200000.0,-0.0055000000000000005
2017年12月15日,653.79,664.0,667.95,650.78,3230000.0,-0.016200000000000003
2017年12月18日,665.77,660.0,669.8,658.58,3920000.0,0.0183
2017年12月19日,667.09,663.0,672.44,661.0,4410000.0,0.002
2017年12月20日,684.91,669.9,686.86,664.03,6360000.0,0.026699999999999998
2017年12月21日,681.74,683.0,687.42,675.5,4670000.0,-0.0046
2017年12月22日,682.92,680.0,685.9,677.01,2830000.0,0.0017000000000000001
2017年12月25日,688.12,686.0,696.3,683.72,3620000.0,0.0076
2017年12月26日,680.81,688.18,692.99,676.5,3190000.0,-0.0106
2017年12月27日,664.18,684.86,684.86,662.5,3770000.0,-0.024399999999999998
2017年12月28日,718.69,687.0,719.9,671.32,12410000.0,0.0821
2017年12月29日,697.49,718.0,726.5,691.6,7600000.0,-0.029500000000000002
2018年1月2日,703.85,700.0,710.16,689.89,4960000.0,0.0091
2018年1月3日,715.86,701.5,721.4,699.74,5200000.0,0.0171
2018年1月4日,737.07,721.4,743.5,719.33,7220000.0,0.0296
2018年1月5日,738.36,741.0,746.03,728.22,4000000.0,0.0018
2018年1月8日,752.13,735.02,756.5,735.02,5220000.0,0.018600000000000002
2018年1月9日,782.52,752.21,783.0,752.21,6460000.0,0.0404
2018年1月10日,785.71,785.0,788.88,773.48,4770000.0,0.0040999999999999995
2018年1月11日,774.81,787.0,788.0,772.0,5070000.0,-0.0139
2018年1月12日,788.42,773.77,788.8,767.02,4600000.0,0.0176
2018年1月15日,785.37,793.46,799.06,779.02,5250000.0,-0.0039000000000000003
2018年1月16日,772.94,780.48,788.61,768.0,6540000.0,-0.0158
2018年1月17日,747.93,770.0,774.0,738.51,9070000.0,-0.032400000000000005
2018年1月18日,750.74,747.93,765.0,744.09,5900000.0,0.0038
2018年1月19日,750.18,752.9,758.9,739.02,5090000.0,-0.0007000000000000001
2018年1月22日,773.64,751.81,774.0,751.81,6710000.0,0.0313
2018年1月23日,773.78,777.81,780.0,768.6,4950000.0,0.0002
2018年1月24日,764.46,776.44,776.46,758.6,4330000.0,-0.012
2018年1月25日,769.16,761.0,776.0,751.0,5000000.0,0.0060999999999999995
2018年1月26日,777.22,767.24,777.4,764.0,4400000.0,0.0105
2018年1月29日,736.32,778.76,779.67,735.0,7450000.0,-0.0526
2018年1月30日,742.08,736.0,748.77,730.02,5190000.0,0.0078000000000000005
2018年1月31日,764.54,739.0,771.71,739.0,6040000.0,0.030299999999999997
2018年2月1日,757.73,767.0,767.3,752.92,5060000.0,-0.0089
2018年2月2日,740.4,752.22,753.23,725.0,7540000.0,-0.0229
2018年2月5日,718.23,727.22,729.96,705.6,9900000.0,-0.029900000000000003
2018年2月6日,708.86,703.0,722.6,703.0,8820000.0,-0.013000000000000001
2018年2月7日,683.43,720.0,723.88,682.01,8830000.0,-0.0359
2018年2月8日,700.99,682.2,718.0,682.2,8340000.0,0.025699999999999997
2018年2月9日,683.43,680.0,689.89,658.0,10560000.0,-0.025099999999999997
2018年2月12日,697.48,691.0,705.5,685.2,6420000.0,0.0206
2018年2月13日,711.98,705.02,714.82,704.5,5340000.0,0.0208
2018年2月14日,718.45,720.0,720.0,712.22,3070000.0,0.0091
2018年2月22日,742.45,727.3,744.0,723.24,5080000.0,0.0334
2018年2月23日,742.48,747.0,756.56,737.0,3820000.0,0.0
2018年2月26日,743.51,746.88,752.05,733.02,4370000.0,0.0014000000000000002
2018年2月27日,737.98,749.0,756.0,737.22,4260000.0,-0.0074
2018年2月28日,725.62,732.0,742.3,719.0,4830000.0,-0.0167
2018年3月1日,741.97,728.0,746.85,723.77,4480000.0,0.0225
2018年3月2日,736.41,738.0,743.56,730.0,2600000.0,-0.0075
2018年3月5日,720.11,738.18,742.0,717.03,3720000.0,-0.022099999999999998
2018年3月6日,718.26,725.0,727.6,697.13,6460000.0,-0.0026
2018年3月7日,710.04,715.0,724.0,708.99,3460000.0,-0.011399999999999999
2018年3月8日,722.76,714.0,724.0,708.0,3530000.0,0.0179
2018年3月9日,728.2,727.55,732.57,723.5,3020000.0,0.0075
2018年3月12日,723.95,729.55,733.92,722.77,3990000.0,-0.0058
2018年3月13日,710.35,723.0,726.6,710.0,3860000.0,-0.018799999999999997
2018年3月14日,726.88,709.67,728.08,707.22,3740000.0,0.0233
2018年3月15日,746.47,728.02,747.0,728.02,5610000.0,0.027000000000000003
2018年3月16日,739.85,747.6,753.98,738.88,3590000.0,-0.0089
2018年3月19日,753.48,743.97,753.99,739.0,3870000.0,0.0184
2018年3月20日,747.73,750.0,752.0,740.0,2890000.0,-0.0076
2018年3月21日,742.0,750.11,753.11,740.0,2670000.0,-0.0077
2018年3月22日,726.08,744.0,748.0,724.01,3750000.0,-0.0215
2018年3月23日,711.06,701.0,723.49,700.08,5250000.0,-0.0207
2018年3月26日,713.49,708.0,715.06,701.88,4630000.0,0.0034000000000000002
2018年3月27日,714.74,723.0,725.88,704.0,4750000.0,0.0018
2018年3月28日,682.05,699.97,703.0,669.0,11350000.0,-0.045700000000000005
2018年3月29日,689.1,682.2,697.85,658.41,7910000.0,0.0103
2018年3月30日,683.62,686.0,693.5,679.88,3650000.0,-0.008
2018年4月2日,680.06,680.0,691.0,674.11,3200000.0,-0.0052
2018年4月3日,677.91,678.0,687.0,675.39,4019999.9999999995,-0.0032
2018年4月4日,694.01,682.0,700.43,680.38,5690000.0,0.023700000000000002
2018年4月9日,698.3,697.1,705.43,690.15,3080000.0,0.0062
2018年4月10日,708.02,704.8,708.5,698.46,3200000.0,0.0139
2018年4月11日,705.36,710.0,714.78,703.02,2570000.0,-0.0038
2018年4月12日,694.2,704.0,706.88,692.22,3070000.0,-0.0158
2018年4月13日,686.86,698.5,701.0,685.08,2750000.0,-0.0106
2018年4月16日,681.38,680.58,686.85,677.0,3290000.0,-0.008
2018年4月17日,666.2,685.0,685.38,665.6,3520000.0,-0.0223
2018年4月18日,655.64,671.0,671.0,645.0,6260000.0,-0.0159
2018年4月19日,679.96,659.85,680.0,656.66,4420000.0,0.0371
2018年4月20日,670.26,681.0,694.0,668.23,4150000.0000000005,-0.0143
2018年4月23日,674.01,666.01,680.33,666.01,3270000.0,0.005600000000000001
2018年4月24日,689.88,676.0,693.5,675.0,4730000.0,0.0235
2018年4月25日,690.97,689.0,692.0,683.02,2530000.0,0.0016
2018年4月26日,678.23,692.0,692.28,673.0,3500000.0,-0.0184
2018年4月27日,662.53,685.25,688.36,655.0,5790000.0,-0.0231
2018年5月2日,667.83,660.0,668.99,645.06,7030000.0,0.008
2018年5月3日,670.88,666.0,673.68,658.0,3630000.0,0.0046
2018年5月4日,662.87,670.98,674.83,660.57,3740000.0,-0.011899999999999999
2018年5月7日,698.17,659.95,701.88,657.77,8560000.0,0.0533
2018年5月8日,708.83,698.03,712.13,698.03,6250000.0,0.015300000000000001
2018年5月9日,701.95,709.08,712.3,697.12,3230000.0,-0.0097
2018年5月10日,714.19,703.5,716.0,703.5,3930000.0,0.0174
2018年5月11日,718.02,718.69,730.5,715.7,3910000.0,0.0054
2018年5月14日,742.41,724.0,743.0,724.0,5100000.0,0.034
2018年5月15日,743.06,746.0,746.44,734.0,3810000.0,0.0009
2018年5月16日,734.52,740.0,745.66,733.28,3080000.0,-0.0115
2018年5月17日,727.38,735.12,737.5,724.0,2850000.0,-0.0097
2018年5月18日,739.32,723.99,741.0,721.19,2930000.0,0.016399999999999998
2018年5月21日,734.82,744.0,747.3,732.48,2910000.0,-0.0060999999999999995
2018年5月22日,739.57,735.22,739.84,730.02,1700000.0,0.006500000000000001
2018年5月23日,723.78,740.0,740.0,723.58,2830000.0,-0.021400000000000002
2018年5月24日,715.4,720.0,728.66,713.0,3040000.0,-0.0116
2018年5月25日,716.86,712.0,727.0,712.0,2650000.0,0.002
2018年5月28日,740.4,718.0,740.66,715.12,4280000.0,0.032799999999999996
2018年5月29日,731.43,738.8,750.0,731.28,4080000.0,-0.0121
2018年5月30日,725.87,727.22,737.3,720.05,3710000.0,-0.0076
2018年5月31日,751.13,730.25,751.62,730.24,7190000.0,0.0348
2018年6月1日,745.11,751.13,754.98,738.76,3620000.0,-0.008
2018年6月4日,781.97,752.35,782.9,745.88,7380000.0,0.0495
2018年6月5日,788.05,786.5,794.7,777.23,5260000.0,0.0078000000000000005
2018年6月6日,785.75,788.0,800.95,782.3,4900000.0,-0.0029
2018年6月7日,780.97,789.98,795.55,778.9,3920000.0,-0.0060999999999999995
2018年6月8日,777.95,780.0,785.9,770.0,3500000.0,-0.0039000000000000003
2018年6月11日,775.73,776.05,786.0,768.33,3650000.0,-0.0029
2018年6月12日,799.19,778.0,803.5,776.5,5530000.0,0.0302
2018年6月13日,790.33,800.0,802.62,788.88,3520000.0,-0.0111
2018年6月14日,786.13,790.0,793.8,775.18,3620000.0,-0.0053
2018年6月15日,773.33,773.2,778.58,769.1,3170000.0,-0.0163
2018年6月19日,738.0,769.0,769.0,737.0,6020000.0,-0.045700000000000005
2018年6月20日,763.59,741.0,765.0,741.0,4580000.0,0.0347
2018年6月21日,759.32,765.22,778.89,758.77,3920000.0,-0.005600000000000001
2018年6月22日,766.53,754.0,767.0,750.0,2890000.0,0.0095
2018年6月25日,765.56,766.0,778.97,764.9,3290000.0,-0.0013
2018年6月26日,754.8,765.31,769.88,747.0,4660000.0,-0.0141
2018年6月27日,722.44,752.0,757.0,721.0,5730000.0,-0.0429
2018年6月28日,710.93,714.0,719.0,697.0,5080000.0,-0.0159
2018年6月29日,731.46,712.3,732.3,705.0,3290000.0,0.028900000000000002
2018年7月2日,711.55,734.52,739.33,703.0,3760000.0,-0.027200000000000002
2018年7月3日,694.92,709.76,715.78,678.23,8279999.999999999,-0.023399999999999997
2018年7月4日,690.91,692.0,700.0,688.0,3800000.0,-0.0058
2018年7月5日,702.39,700.0,716.2,700.0,4710000.0,0.0166
2018年7月6日,714.12,707.0,720.93,699.26,4420000.0,0.0167
2018年7月9日,727.24,720.03,729.86,719.73,4059999.9999999995,0.0184
2018年7月10日,725.76,729.0,731.5,713.33,2900000.0,-0.002
2018年7月11日,719.58,710.0,724.0,702.22,2430000.0,-0.0085
2018年7月12日,737.54,718.0,741.17,718.0,4019999.9999999995,0.025
2018年7月13日,746.99,742.3,748.1,735.12,2890000.0,0.0128
2018年7月16日,754.68,752.3,764.11,751.03,3250000.0,0.0103
2018年7月17日,742.43,757.0,757.0,736.02,2780000.0,-0.016200000000000003
2018年7月18日,737.44,742.43,749.69,735.0,2450000.0,-0.0067
2018年7月19日,740.95,739.0,743.95,735.02,1810000.0,0.0048
2018年7月20日,741.13,741.5,743.13,728.0,3050000.0,0.0002
2018年7月23日,732.07,736.0,741.15,720.01,3600000.0,-0.012199999999999999
2018年7月24日,745.4,732.68,747.3,723.0,4179999.9999999995,0.0182
2018年7月25日,743.81,746.95,749.88,740.01,2170000.0,-0.0021
2018年7月26日,735.62,748.9,748.9,734.23,2310000.0,-0.011000000000000001
2018年7月27日,738.56,736.0,744.3,730.0,2089999.9999999998,0.004
2018年7月30日,719.21,738.9,740.66,715.0,4220000.0,-0.0262
2018年7月31日,726.44,720.3,727.88,719.21,2069999.9999999998,0.0101
2018年8月1日,714.94,731.4,732.3,714.11,2520000.0,-0.0158
2018年8月2日,695.84,715.97,715.97,687.88,5500000.0,-0.026699999999999998
2018年8月3日,678.99,695.0,695.0,676.2,4730000.0,-0.0242
2018年8月6日,669.68,677.0,684.0,662.25,4520000.0,-0.0137
2018年8月7日,686.28,672.3,687.83,662.02,3910000.0,0.0248
2018年8月8日,676.22,687.02,689.0,671.87,2970000.0,-0.0147
2018年8月9日,691.88,671.0,694.5,670.12,3450000.0,0.0232
2018年8月10日,687.18,691.88,694.77,684.2,2380000.0,-0.0068000000000000005
2018年8月13日,679.22,683.0,683.0,666.68,3460000.0,-0.0116
2018年8月14日,680.13,679.22,684.5,673.51,2170000.0,0.0013
2018年8月15日,662.8,679.8,680.0,661.0,3500000.0,-0.0255
2018年8月16日,648.44,652.0,668.5,640.0,5990000.0,-0.0217
2018年8月17日,634.86,657.5,657.5,630.01,4660000.0,-0.0209
2018年8月20日,644.79,632.45,645.55,616.86,4890000.0,0.015600000000000001
2018年8月21日,671.49,647.0,672.3,647.0,5220000.0,0.0414
2018年8月22日,667.7,671.0,673.2,663.0,2069999.9999999998,-0.005600000000000001
2018年8月23日,670.21,671.7,678.5,665.18,2740000.0,0.0038
2018年8月24日,660.3,669.0,669.0,656.46,2610000.0,-0.0148
2018年8月27日,687.3,662.0,687.3,662.0,4800000.0,0.0409
2018年8月28日,681.0,693.0,693.78,678.55,3250000.0,-0.0092
2018年8月29日,685.85,682.0,688.88,679.1,2740000.0,0.0070999999999999995
2018年8月30日,680.4,688.21,692.6,679.01,3380000.0,-0.0079
2018年8月31日,659.19,676.25,677.0,656.5,5900000.0,-0.031200000000000002
2018年9月3日,666.21,652.0,667.67,650.8,3020000.0,0.0106
2018年9月4日,675.04,666.8,676.0,661.6,2150000.0,0.013300000000000001
2018年9月5日,657.79,675.0,676.99,657.0,2900000.0,-0.0256
2018年9月6日,644.0,652.0,659.26,640.0,4240000.0,-0.021
2018年9月7日,650.97,645.5,658.03,645.14,2920000.0,0.0108
2018年9月10日,644.8,652.2,653.81,640.7,2120000.0,-0.0095
2018年9月11日,646.0,645.57,650.97,640.63,1950000.0,0.0019
2018年9月12日,630.0,643.0,644.87,628.01,4120000.0,-0.0248
2018年9月13日,631.98,638.0,642.0,620.0,4770000.0,0.0031
2018年9月14日,642.9,633.98,649.78,628.53,4090000.0,0.0173
2018年9月17日,645.81,645.0,652.96,641.06,2910000.0,0.0045000000000000005
2018年9月18日,666.7,643.0,668.0,642.22,3790000.0,0.0323
2018年9月19日,681.42,666.58,686.0,666.0,4820000.0,0.022099999999999998
2018年9月20日,678.55,685.2,686.9,677.36,2750000.0,-0.0042
2018年9月21日,700.01,682.0,700.01,680.01,4260000.0,0.0316
2018年9月25日,697.02,695.0,705.77,693.26,3060000.0,-0.0043
2018年9月26日,724.93,702.1,732.68,701.99,7230000.0,0.04
2018年9月27日,724.0,727.5,728.0,715.4,4050000.0,-0.0013
2018年9月28日,730.0,726.7,733.2,718.88,3510000.0,0.0083
2018年10月8日,686.15,715.41,719.0,686.15,8270000.0,-0.0601
2018年10月9日,695.0,686.9,698.71,685.9,4019999.9999999995,0.0129
2018年10月10日,670.92,697.26,698.0,669.69,6310000.0,-0.0346
2018年10月11日,644.99,635.01,668.94,635.01,9160000.0,-0.038599999999999995
2018年10月12日,668.0,651.0,672.68,650.58,5450000.0,0.035699999999999996
2018年10月15日,666.9,669.49,671.95,660.03,3560000.0,-0.0016
2018年10月16日,667.14,665.98,679.53,662.01,2640000.0,0.0004
2018年10月17日,665.72,675.0,677.3,649.9,4310000.0,-0.0021
2018年10月18日,645.94,660.0,660.0,644.97,5220000.0,-0.0297
2018年10月19日,670.0,638.0,675.0,635.08,7620000.0,0.037200000000000004
2018年10月22日,693.0,675.0,702.02,675.0,7310000.0,0.034300000000000004
2018年10月23日,641.74,689.0,689.0,635.0,12310000.0,-0.07400000000000001
2018年10月24日,636.99,628.11,650.0,620.0,7610000.0,-0.0074
2018年10月25日,619.0,620.0,622.5,608.58,7560000.0,-0.0282
2018年10月26日,610.1,619.0,625.0,607.98,5530000.0,-0.0144
2018年10月29日,549.09,549.09,549.09,549.09,4910000.0,-0.1
2018年10月30日,524.0,510.0,543.0,509.02,20440000.0,-0.045700000000000005
2018年10月31日,548.9,527.0,555.0,522.0,9690000.0,0.0475
2018年11月1日,563.0,555.0,585.5,551.25,9810000.0,0.025699999999999997
2018年11月2日,599.9,585.0,600.0,572.24,8920000.0,0.0655
2018年11月5日,575.8,593.0,593.0,571.77,7550000.0,-0.04019999999999999
2018年11月6日,566.0,574.0,574.16,558.01,4560000.0,-0.017
2018年11月7日,566.4,569.0,574.95,562.01,3810000.0,0.0007000000000000001
2018年11月8日,570.34,574.0,577.0,568.0,3380000.0,0.006999999999999999
2018年11月9日,562.0,567.22,569.0,562.0,2430000.0,-0.0146
2018年11月12日,552.0,553.0,554.2,536.8,6780000.0,-0.0178
2018年11月13日,570.0,546.12,570.0,543.0,6640000.0,0.0326
2018年11月14日,555.1,569.96,569.96,552.55,4179999.9999999995,-0.026099999999999998
2018年11月15日,559.7,558.8,564.8,555.5,3080000.0,0.0083
2018年11月16日,560.0,561.0,566.0,558.03,2890000.0,0.0005
2018年11月19日,569.02,560.3,572.0,559.11,3620000.0,0.0161
2018年11月20日,561.6,565.0,568.0,560.0,2690000.0,-0.013000000000000001
2018年11月21日,564.7,554.0,568.9,553.68,2710000.0,0.0055000000000000005
2018年11月22日,564.5,565.15,567.33,558.0,2120000.0,-0.0004
2018年11月23日,556.9,564.0,567.3,556.9,2009999.9999999998,-0.013500000000000002
2018年11月26日,552.11,558.0,560.2,552.0,1910000.0,-0.0086
2018年11月27日,548.1,552.0,554.99,546.5,2020000.0,-0.0073
2018年11月28日,557.0,550.85,559.19,545.5,2770000.0,0.016200000000000003
2018年11月29日,551.6,566.03,569.8,549.01,4510000.0,-0.0097
2018年11月30日,565.0,557.0,568.89,553.0,4900000.0,0.024300000000000002
2018年12月3日,601.2,589.0,605.0,584.77,8340000.0,0.0641
2018年12月4日,602.23,602.99,604.26,595.0,3150000.0,0.0017000000000000001
2018年12月5日,610.1,597.5,616.5,595.0,4160000.0,0.0131
2018年12月6日,591.8,600.0,605.98,590.36,3780000.0,-0.03
2018年12月7日,587.0,595.6,598.86,584.7,2680000.0,-0.008100000000000001
2018年12月10日,577.23,576.0,587.5,574.18,2460000.0,-0.0166
2018年12月11日,582.99,577.0,586.55,577.0,1630000.0,0.01
2018年12月12日,589.0,588.79,589.2,582.8,1990000.0,0.0103
2018年12月13日,601.75,590.0,606.88,589.6,4040000.0,0.0216
2018年12月14日,592.96,598.01,599.8,592.0,2460000.0,-0.0146
2018年12月17日,590.52,592.57,595.97,585.01,2490000.0,-0.0040999999999999995
2018年12月18日,590.94,585.88,591.54,585.0,1920000.0,0.0007000000000000001
2018年12月19日,577.8,589.0,590.99,576.03,2570000.0,-0.0222
2018年12月20日,574.5,576.22,581.5,568.89,2690000.0,-0.005699999999999999
2018年12月21日,567.41,571.0,573.45,562.21,3060000.0,-0.0123
2018年12月24日,568.0,563.5,570.91,558.0,1910000.0,0.001
2018年12月25日,565.79,562.22,567.5,553.61,2660000.0,-0.0039000000000000003
2018年12月26日,560.08,563.81,568.4,558.0,1790000.0,-0.0101
2018年12月27日,563.0,570.0,571.85,562.22,2950000.0,0.0052
2018年12月28日,590.01,563.3,596.4,560.0,6370000.0,0.048
2019年1月2日,598.98,609.98,612.0,595.01,6230000.0,0.0152
2019年1月3日,590.0,599.97,601.66,585.8,3100000.0,-0.015
2019年1月4日,602.0,587.28,607.67,582.02,3770000.0,0.0203
2019年1月7日,605.49,608.0,612.0,602.22,3480000.0,0.0058
2019年1月8日,604.79,605.5,612.0,600.28,2880000.0,-0.0012
2019年1月9日,616.12,609.99,626.16,609.04,4990000.0,0.0187
2019年1月10日,618.77,617.13,624.88,610.25,2900000.0,0.0043
2019年1月11日,635.88,625.0,637.0,618.75,3890000.0,0.0277
2019年1月14日,624.6,633.0,635.89,621.55,2560000.0,-0.0177
2019年1月15日,659.98,627.86,661.5,625.0,5580000.0,0.056600000000000004
2019年1月16日,661.1,658.0,665.65,653.6,4210000.0,0.0017000000000000001
2019年1月17日,659.25,663.0,669.7,655.8,3030000.0,-0.0028000000000000004
2019年1月18日,683.61,665.0,690.2,661.5,6860000.0,0.037000000000000005
2019年1月21日,686.98,690.0,698.88,681.88,4710000.0,0.0049
2019年1月22日,671.0,686.0,686.0,665.22,4210000.0,-0.0233
2019年1月23日,665.66,667.22,674.5,663.13,3360000.0,-0.008
2019年1月24日,672.5,670.3,677.83,664.68,2920000.0,0.0103
2019年1月25日,679.7,675.88,684.9,669.93,2900000.0,0.010700000000000001
2019年1月28日,677.0,684.0,693.98,676.03,3610000.0,-0.004
2019年1月29日,685.0,677.5,688.0,668.0,3030000.0,0.0118
2019年1月30日,676.0,684.99,686.22,676.0,2270000.0,-0.0131
2019年1月31日,689.6,680.0,689.6,677.56,3670000.0,0.020099999999999996
2019年2月1日,692.67,697.04,699.0,689.61,3050000.0,0.0045000000000000005
2019年2月11日,725.3,695.0,729.5,688.18,5810000.0,0.0471
2019年2月12日,717.92,723.0,725.49,715.2,3510000.0,-0.0102
2019年2月13日,735.25,723.0,736.16,717.22,3570000.0,0.0241
2019年2月14日,737.16,731.2,743.66,730.14,3230000.0,0.0026
2019年2月15日,724.78,734.88,734.88,723.02,2320000.0,-0.0168
2019年2月18日,740.0,731.0,744.95,731.0,3770000.0,0.021
2019年2月19日,730.76,740.96,742.5,726.66,2950000.0,-0.0125
2019年2月20日,722.0,735.0,735.0,716.06,3790000.0,-0.012
2019年2月21日,720.25,720.0,730.48,717.0,2990000.0,-0.0024
2019年2月22日,726.01,717.0,728.49,714.1,2590000.0,0.008
2019年2月25日,742.33,730.75,744.44,717.99,8260000.0,0.0225
2019年2月26日,727.35,747.8,749.18,726.0,5800000.0,-0.0202
2019年2月27日,740.7,733.0,758.02,731.0,6590000.0,0.0184
